date,time,year,month,day,mins,hour,index,value,site.name,period,season
2023-07-03,00:50:00,2023,7,03,50,0,acoustic_diversity,0.455423,mf_beach,pre-dawn,Winter
2023-07-03,01:00:00,2023,7,03,0,1,acoustic_diversity,0.688865,mf_beach,pre-dawn,Winter
2023-07-03,01:10:00,2023,7,03,10,1,acoustic_diversity,0.665231,mf_beach,pre-dawn,Winter
2023-07-03,01:20:00,2023,7,03,20,1,acoustic_diversity,2.121798,mf_beach,pre-dawn,Winter
2023-07-03,01:30:00,2023,7,03,30,1,acoustic_diversity,0.569437,mf_beach,pre-dawn,Winter
2023-07-03,01:40:00,2023,7,03,40,1,acoustic_diversity,1.573432,mf_beach,pre-dawn,Winter
2023-07-03,01:50:00,2023,7,03,50,1,acoustic_diversity,0.674138,mf_beach,pre-dawn,Winter
2023-07-03,02:00:00,2023,7,03,0,2,acoustic_diversity,0.693264,mf_beach,pre-dawn,Winter
2023-07-03,02:10:00,2023,7,03,10,2,acoustic_diversity,1.818782,mf_beach,pre-dawn,Winter
2023-07-03,02:20:00,2023,7,03,20,2,acoustic_diversity,0.084922,mf_beach,pre-dawn,Winter
2023-07-03,02:30:00,2023,7,03,30,2,acoustic_diversity,0.650954,mf_beach,pre-dawn,Winter
2023-07-03,02:40:00,2023,7,03,40,2,acoustic_diversity,0.373158,mf_beach,pre-dawn,Winter
2023-07-03,02:50:00,2023,7,03,50,2,acoustic_diversity,0.664838,mf_beach,pre-dawn,Winter
2023-07-03,03:00:00,2023,7,03,0,3,acoustic_diversity,1.018449,mf_beach,pre-dawn,Winter
2023-07-03,03:10:00,2023,7,03,10,3,acoustic_diversity,0.646524,mf_beach,pre-dawn,Winter
2023-07-03,03:20:00,2023,7,03,20,3,acoustic_diversity,0.742788,mf_beach,pre-dawn,Winter
2023-07-03,03:30:00,2023,7,03,30,3,acoustic_diversity,2.020837,mf_beach,pre-dawn,Winter
2023-07-03,03:40:00,2023,7,03,40,3,acoustic_diversity,0.693535,mf_beach,pre-dawn,Winter
2023-07-03,03:50:00,2023,7,03,50,3,acoustic_diversity,0.663521,mf_beach,pre-dawn,Winter
2023-07-03,04:00:00,2023,7,03,0,4,acoustic_diversity,0.74376,mf_beach,pre-dawn,Winter
2023-07-03,04:10:00,2023,7,03,10,4,acoustic_diversity,2.110775,mf_beach,pre-dawn,Winter
2023-07-03,04:20:00,2023,7,03,20,4,acoustic_diversity,1.232269,mf_beach,pre-dawn,Winter
2023-07-03,04:30:00,2023,7,03,30,4,acoustic_diversity,1.591627,mf_beach,pre-dawn,Winter
2023-07-03,04:40:00,2023,7,03,40,4,acoustic_diversity,2.149379,mf_beach,pre-dawn,Winter
2023-07-03,04:50:00,2023,7,03,50,4,acoustic_diversity,0.917779,mf_beach,pre-dawn,Winter
2023-07-03,05:00:00,2023,7,03,0,5,acoustic_diversity,0.043466,mf_beach,dawn,Winter
