date,time,year,month,day,mins,hour,index,value,site.name,period,season
2022-12-25,00:20:00,2022,12,25,20,0,acoustic_complexity,2933.98836658852,Meadow cove,pre-dawn,Summer
2022-12-25,00:30:00,2022,12,25,30,0,acoustic_complexity,2746.23742891096,Meadow cove,pre-dawn,Summer
2022-12-25,00:40:00,2022,12,25,40,0,acoustic_complexity,2864.04930003642,Meadow cove,pre-dawn,Summer
2022-12-25,00:50:00,2022,12,25,50,0,acoustic_complexity,3075.1450887547,Meadow cove,pre-dawn,Summer
2022-12-25,01:00:00,2022,12,25,0,1,acoustic_complexity,2787.5389344418,Meadow cove,pre-dawn,Summer
2022-12-25,01:10:00,2022,12,25,10,1,acoustic_complexity,3161.28894867427,Meadow cove,pre-dawn,Summer
2022-12-25,01:20:00,2022,12,25,20,1,acoustic_complexity,3007.32687388303,Meadow cove,pre-dawn,Summer
2022-12-25,01:30:00,2022,12,25,30,1,acoustic_complexity,2975.30160482275,Meadow cove,pre-dawn,Summer
2022-12-25,01:40:00,2022,12,25,40,1,acoustic_complexity,3003.3607613238,Meadow cove,pre-dawn,Summer
2022-12-25,01:50:00,2022,12,25,50,1,acoustic_complexity,3120.00429505866,Meadow cove,pre-dawn,Summer
2022-12-25,02:00:00,2022,12,25,0,2,acoustic_complexity,3183.37360373993,Meadow cove,pre-dawn,Summer
2022-12-25,02:10:00,2022,12,25,10,2,acoustic_complexity,3250.25415145075,Meadow cove,pre-dawn,Summer
2022-12-25,02:20:00,2022,12,25,20,2,acoustic_complexity,3009.78863741391,Meadow cove,pre-dawn,Summer
2022-12-25,02:30:00,2022,12,25,30,2,acoustic_complexity,3071.03575254693,Meadow cove,pre-dawn,Summer
2022-12-25,02:40:00,2022,12,25,40,2,acoustic_complexity,3271.24420303669,Meadow cove,pre-dawn,Summer
2022-12-25,02:50:00,2022,12,25,50,2,acoustic_complexity,3209.20221461023,Meadow cove,pre-dawn,Summer
2022-12-25,03:00:00,2022,12,25,0,3,acoustic_complexity,3307.73104639609,Meadow cove,pre-dawn,Summer
2022-12-25,03:10:00,2022,12,25,10,3,acoustic_complexity,3241.47544170374,Meadow cove,pre-dawn,Summer
2022-12-25,03:20:00,2022,12,25,20,3,acoustic_complexity,3223.43843769104,Meadow cove,pre-dawn,Summer
2022-12-25,03:30:00,2022,12,25,30,3,acoustic_complexity,3115.31090746959,Meadow cove,pre-dawn,Summer
2022-12-25,03:40:00,2022,12,25,40,3,acoustic_complexity,3036.87593622337,Meadow cove,pre-dawn,Summer
2022-12-25,03:50:00,2022,12,25,50,3,acoustic_complexity,3069.32418889784,Meadow cove,pre-dawn,Summer
2022-12-25,04:00:00,2022,12,25,0,4,acoustic_complexity,3196.60878105067,Meadow cove,pre-dawn,Summer
2022-12-25,04:10:00,2022,12,25,10,4,acoustic_complexity,3223.9501158035,Meadow cove,pre-dawn,Summer
2022-12-25,04:20:00,2022,12,25,20,4,acoustic_complexity,3268.11138623398,Meadow cove,pre-dawn,Summer
